Name,Url,Difficulty,Tags
Classics of Chinese Humanities: Guided Readings,https://coursera.org/learn/classics-chinese-humanities,None,"['Arts and Humanities', 'Music and Art']"
Cloud Computing Project,https://coursera.org/learn/cloud-computing-project,None,"['Computer Science', 'Computer Security and Networks']"
Career Total Fitness Annual Retreat,https://coursera.org/learn/career-fitness,Intermediate Level,"['Personal Development', 'Personal Development']"
Newborn Capstone,https://coursera.org/learn/newborn-capstone,Beginner Level,"['Health', 'Healthcare Management']"
Strategy Implementation,https://coursera.org/learn/strategy-implementation,None,"['Business', 'Business Strategy']"
U.S. Federal Taxation Capstone,https://coursera.org/learn/us-federal-tax-capstone,Intermediate Level,"['Business', 'Business Essentials']"
Noun Clauses and Conditionals,https://coursera.org/learn/noun-clauses-conditionals,Intermediate Level,"['Language Learning', 'Learning English']"
Design Thinking and Predictive Analytics for Data Products,https://coursera.org/learn/design-thinking-predictive-analytics-data-products,Intermediate Level,"['Data Science', 'Data Analysis']"
Delivery Problem,https://coursera.org/learn/delivery-problem,Beginner Level,"['Computer Science', 'Algorithms']"
"Programming Languages, Part B",https://coursera.org/learn/programming-languages-part-b,Intermediate Level,"['Computer Science', 'Software Development']"
Foundations of Everyday Leadership,https://coursera.org/learn/everyday-leadership-foundation,None,"['Business', 'Leadership and Management']"
Теория игр,https://coursera.org/learn/gametheory,Intermediate Level,"['Social Sciences', 'Economics']"
Today’s Music Industry,https://coursera.org/learn/music-industry,None,"['Business', 'Business Strategy']"
Customer Segmentation and Prospecting,https://coursera.org/learn/customer-segmentation-prospecting,Beginner Level,"['Business', 'Business Essentials']"
Finanzas para directivos,https://coursera.org/learn/finanzas-operativas,Beginner Level,"['Business', 'Finance']"
Тонкости верстки,https://coursera.org/learn/tonkosti-verstki,Intermediate Level,"['Computer Science', 'Mobile and Web Development']"
Solar Energy Basics,https://coursera.org/learn/solar-energy-basics,Beginner Level,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
The Beauty of Kunqu Opera,https://coursera.org/learn/kunqu-opera,None,"['Arts and Humanities', 'Music and Art']"
Русский как иностранный: B1+. Часть 2. Russian as a foreign language. B1+. Part 2.,https://coursera.org/learn/russkiy-kak-inostrannyy-b1-2,Intermediate Level,"['Language Learning', 'Other Languages']"
Искусство продаж,https://coursera.org/learn/iskusstvo-prodazh,Beginner Level,"['Business', 'Business Essentials']"
Fundamentals of Machine Learning in Finance,https://coursera.org/learn/fundamentals-machine-learning-in-finance,Intermediate Level,"['Data Science', 'Machine Learning']"
Instructional Methods in Health Professions Education,https://coursera.org/learn/instructional-methods-education,Intermediate Level,"['Health', 'Public Health']"
Sustentabilidad y Economías Sociales,https://coursera.org/learn/sustentabilidad-economias-sociales,Beginner Level,"['Social Sciences', 'Economics']"
Supply Chain Planning,https://coursera.org/learn/planning,Beginner Level,"['Business', 'Business Strategy']"
Asian Environmental Humanities: Landscapes in Transition,https://coursera.org/learn/asian-environmental-humanities,Beginner Level,"['Arts and Humanities', 'Music and Art']"
Guidance to Keep Newborn Babies Safe and Healthy,https://coursera.org/learn/keeping-newborn-baby-safe-healthy,Beginner Level,"['Health', 'Public Health']"
Healthcare Data Models,https://coursera.org/learn/healthcare-data-models,Intermediate Level,"['Health', 'Health Informatics']"
Managing Social and Human Capital,https://coursera.org/learn/wharton-social-human-capital,Beginner Level,"['Business', 'Leadership and Management']"
"Big Data Analysis: Hive, Spark SQL, DataFrames and GraphFrames",https://coursera.org/learn/big-data-analysis,Advanced Level,"['Data Science', 'Data Analysis']"
Введение в гендерную социологию (Introduction to the Sociology of Gender),https://coursera.org/learn/vvedeniye-gendernuyu-sotsiologiyu,Beginner Level,"['Social Sciences', 'Governance and Society']"
Introduction to numerical analysis,https://coursera.org/learn/intro-to-numerical-analysis,Intermediate Level,"['Computer Science', 'Algorithms']"
人工智慧：機器學習與理論基礎 (Artificial Intelligence - Learning & Theory),https://coursera.org/learn/ai2,Intermediate Level,"['Data Science', 'Machine Learning']"
Introduction à la programmation orientée objet (en Java),https://coursera.org/learn/programmation-orientee-objet-java,Intermediate Level,"['Computer Science', 'Software Development']"
Research Proposal: Initiating Research,https://coursera.org/learn/research-proposal-initiating-research,Intermediate Level,"['Business', 'Marketing']"
Genomic Data Science with Galaxy,https://coursera.org/learn/galaxy-project,None,"['Data Science', 'Data Analysis']"
Global Diplomacy: the United Nations in the World,https://coursera.org/learn/global-diplomacy-un,Beginner Level,"['Social Sciences', 'Governance and Society']"
Introduction to Public Health Engineering in Humanitarian Contexts,https://coursera.org/learn/engineering-humanitarian,Beginner Level,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
Physics of silicon solar cells,https://coursera.org/learn/physics-silicon-solar-cells,None,"['Physical Science and Engineering', 'Physics and Astronomy']"
Supporting children with difficulties in reading and writing,https://coursera.org/learn/dyslexia-difficulties,None,"['Social Sciences', 'Education']"
Leading Innovation in Arts and Culture,https://coursera.org/learn/arts-culture-innovation,None,"['Business', 'Entrepreneurship']"
Strategic Sales Management Final Project,https://coursera.org/learn/ssm-final-project,Intermediate Level,"['Business', 'Business Strategy']"
Data Visualization,https://coursera.org/learn/datavisualization,None,"['Data Science', 'Data Analysis']"
La Disrupción del Blockchain,https://coursera.org/learn/blockchain-espanol,Beginner Level,"['Business', 'Finance']"
Введение в физиологию (Introduction to physiology),https://coursera.org/learn/vvedeniye-fiziologiyu,Intermediate Level,"['Health', 'Basic Science']"
Applied AI with DeepLearning,https://coursera.org/learn/ai,Advanced Level,"['Data Science', 'Machine Learning']"
Understanding 9/11: Why 9/11 Happened & How Terrorism Affects Our World Today,https://coursera.org/learn/911-attack,Beginner Level,"['Social Sciences', 'Governance and Society']"
Developing Innovative Ideas for New Companies: The First Step in Entrepreneurship,https://coursera.org/learn/innovative-ideas,None,"['Business', 'Entrepreneurship']"
Toward the Future of iOS Development with Swift,https://coursera.org/learn/iosswift,None,"['Computer Science', 'Mobile and Web Development']"
Введение в данные,https://coursera.org/learn/vvedeniye-dannyye,Intermediate Level,"['Data Science', 'Data Analysis']"
Diabetes – the Essential Facts,https://coursera.org/learn/diabetes-essential-facts,Beginner Level,"['Health', 'Nutrition']"
Introduction to Virtual Reality,https://coursera.org/learn/introduction-virtual-reality,Beginner Level,"['Computer Science', 'Design and Product']"
"Introduction to Blockchain: Benefits, Values and Opportunities",https://coursera.org/learn/blockchain-benefits-values-opportunities,Beginner Level,"['Information Technology', 'Security']"
Managing Security in Google Cloud Platform,https://coursera.org/learn/managing-security-in-google-cloud-platform,Intermediate Level,"['Information Technology', 'Cloud Computing']"
Firm Level Economics: Markets and Allocations,https://coursera.org/learn/firm-level-economics-markets,None,"['Business', 'Finance']"
Implant Dentistry,https://coursera.org/learn/implant-dentistry,None,"['Health', 'Basic Science']"
Chinese for HSK 1,https://coursera.org/learn/hsk-1,Beginner Level,"['Language Learning', 'Other Languages']"
Portfolio and Risk Management,https://coursera.org/learn/portfolio-management,Beginner Level,"['Business', 'Finance']"
SQL for Data Science,https://coursera.org/learn/sql-for-data-science,Beginner Level,"['Data Science', 'Data Analysis']"
Marketing in an Analog World,https://coursera.org/learn/marketing-analog,Beginner Level,"['Business', 'Marketing']"
Business Implications of AI: Full course,https://coursera.org/learn/business-implications-ai,Advanced Level,"['Business', 'Leadership and Management']"
Formulación y evaluación de proyectos complejos,https://coursera.org/learn/formulacion-evaluacion-proyectos-ingenieria,Intermediate Level,"['Business', 'Business Essentials']"
Homeland Security & Cybersecurity Connection - It's Not About the Terrorists,https://coursera.org/learn/homeland-security-cybersecurity-connection,Beginner Level,"['Social Sciences', 'Governance and Society']"
Administración de Proyectos Project,https://coursera.org/learn/administracion-de-proyectos-capstone,None,"['Business', 'Leadership and Management']"
Internet of Things Capstone: Build a Mobile Surveillance System,https://coursera.org/learn/internet-of-things-capstone,None,"['Physical Science and Engineering', 'Electrical Engineering']"
EDIVET: Do you have what it takes to be a veterinarian?,https://coursera.org/learn/becoming-a-veterinarian,None,"['Health', 'Animal Health']"
Sales Training: Sales Team Management,https://coursera.org/learn/sales-team-management,Beginner Level,"['Business', 'Leadership and Management']"
Marketing Strategy Capstone Project,https://coursera.org/learn/marketing-project,Beginner Level,"['Business', 'Marketing']"
"Big Data, Artificial Intelligence, and Ethics",https://coursera.org/learn/big-data-ai-ethics,Beginner Level,"['Data Science', 'Data Analysis']"
Chinese for HSK 3 PART II,https://coursera.org/learn/hsk-3-part2,Intermediate Level,"['Language Learning', 'Other Languages']"
Statistics with R Capstone,https://coursera.org/learn/statistics-project,None,"['Data Science', 'Probability and Statistics']"
Algorithms for DNA Sequencing,https://coursera.org/learn/dna-sequencing,None,"['Data Science', 'Data Analysis']"
Be entrepreneurial in Cultural Industries in the digital age,https://coursera.org/learn/entrepreneurial-culture-digital-age,Beginner Level,"['Business', 'Entrepreneurship']"
Introdução ao Controle de Sistemas,https://coursera.org/learn/controle,None,"['Physical Science and Engineering', 'Electrical Engineering']"
"Modern Robotics, Course 5:  Robot Manipulation and Wheeled Mobile Robots ",https://coursera.org/learn/modernrobotics-course5,Intermediate Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
Design Principles: an Introduction,https://coursera.org/learn/design-principles,Beginner Level,"['Computer Science', 'Design and Product']"
How to Win a Data Science Competition: Learn from Top Kagglers,https://coursera.org/learn/competitive-data-science,Advanced Level,"['Data Science', 'Data Analysis']"
Preparing for Graduate Study in the U.S.: A course for international students,https://coursera.org/learn/graduate-study-usa,Intermediate Level,"['Language Learning', 'Learning English']"
Understanding and Strengthening Health Systems,https://coursera.org/learn/health-systems,Beginner Level,"['Health', 'Public Health']"
